_id,都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,医療機関の種類,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,医療機関コード,診療曜日,診療開始時間,診療終了時間,診療日時特記事項,時間外における対応,診療科目,病床数,URL,備考
25,472077,1164,沖縄県,石垣市,てるや内科胃腸科,テルヤナイカイチョウカ,無床診療所,沖縄県石垣市新川127-3,,24.34865993,124.1502979,(0980)88-1616,,,,,,,,,,,内科;胃腸科,0.0,,
26,472077,1165,沖縄県,石垣市,にいむら内科胃腸科クリニック,ニイムラナイカイチョウカクリニック,無床診療所,沖縄県石垣市字真栄里243-1,,24.33483972,124.1786182,(0980)83-7771,,,,,,,,,,,内科;胃腸科;小児科;眼科;整形外科;皮膚科,0.0,,
27,472077,1166,沖縄県,石垣市,とみやま耳鼻咽喉科,トミヤマジビインコウカ,無床診療所,沖縄県石垣市新川2427,ｶﾒﾔﾝｺ-ﾄ101,24.34877942,124.1492591,(0980)88-8741,,,,,,,,,,,耳鼻いんこう科;小児科,0.0,,
28,472077,1167,沖縄県,石垣市,宮良眼科医院,ミヤラガンカイイン,有床診療所,沖縄県石垣市字大川140,,24.3430707,124.1616527,(0980)82-3068,,,,,,,,,,,眼科,0.0,,
29,472077,1168,沖縄県,石垣市,やしのきクリニック,ヤシノキクリニック,無床診療所,沖縄県石垣市字大川579-5,,24.34984798,124.1622779, (0980)88-1184,,,,,,,,,,,心療内科;精神科;美容内科,0.0,,
30,472077,1169,沖縄県,石垣市,コーラルクリニック,コーラルクリニック,無床診療所,沖縄県石垣市浜崎町3-3-9,,24.34038283,124.1483561,(0980)87-5698,,,,,,,,,,,整形外科;内科,0.0,,
31,472077,1170,沖縄県,石垣市,くろしま整形外科,クロシマセイケイゲカ,無床診療所,沖縄県石垣市登野城1016‐1,,24.34185626,124.1713188,(0980)83-4154,,,,,,,,,,,整形外科;リハビリテーション科,0.0,,
32,472077,1171,沖縄県,石垣市,特別養護老人ホーム　まえさと茶寿苑　医務室,トクベツヨウゴロウジンホーム　マエサトチャヒサシソノ　イムシツ,無床診療所,沖縄県石垣市真栄里204-382,,24.33237348,124.1744599,(0980)82-0080  ,,,,,,,,,,,内科,0.0,,
33,472077,1173,沖縄県,石垣市,小田内科医院,オダナイカイイン,無床診療所,沖縄県石垣市登野城319‐2,ﾒｿﾞﾝ321-A号室,24.34182881,124.1663329,(0980)83-8001,,,,,,,,,,,内科,0.0,,
34,472077,1174,沖縄県,石垣市,のびのび子育て　くまさか医院,ノビノビコソダテ　クマサカイイン,無床診療所,沖縄県石垣市字登野城1470‐1,,24.34921947,124.1732162,,,,,,,,,,,,精神科;小児科,0.0,,
35,472077,1175,沖縄県,石垣市,まるの脳神経クリニック,マルノノウシンケイクリニック,無床診療所,沖縄県石垣市新川121　,,24.3479767,124.1491868, (0980)82-8800 ,,,,,,,,,,,脳神経外科;内科;放射線科,0.0,,
36,472077,1176,沖縄県,石垣市,ぬちぐすい診療所,ヌチグスイシンリョウジョ,無床診療所,沖縄県石垣市登野城623-6,,24.33680414,124.1671577,,,,,,,,,,,,内科;小児科,0.0,,
37,472077,1185,沖縄県,石垣市,竹富町立新型コロナウイルスワクチン接種（石垣）診療所,タケトミチョウリツシンガタコロナウイルスワクチンセッシュ（イシガキ）シンリョウジョ,無床診療所,沖縄県石垣市美崎町11‐1,竹富町役場仮設庁舎,24.34002693,124.1544002,,,,,,,,,,,,,0.0,,
38,472077,1186,沖縄県,石垣市,おおかわ歯科,オオカワシカ,無床診療所,沖縄県石垣市大川431-3,,24.34632324,124.1617917,(0980)88-5528,,,,,,,,,,,歯科;歯科口腔外科;小児歯科,0.0,,
39,472077,1187,沖縄県,石垣市,つばき歯科医院,ツバキシカイイン,無床診療所,沖縄県石垣市真栄里91-1,,24.33397366,124.169688,(0980)83-7888,,,,,,,,,,,歯科;小児歯科,0.0,,
40,472077,1188,沖縄県,石垣市,すながわ歯科,スナガワシカ,無床診療所,沖縄県石垣市登野城70-4,2階,24.33823227,124.1599554,(0980)82-2033,,,,,,,,,,,歯科;歯科口腔外科,0.0,,
41,472077,1189,沖縄県,石垣市,やましろ歯科クリニック,ヤマシロシカクリニック,無床診療所,沖縄県石垣市登野城618,山興ﾋﾞﾙ2階,24.33731808,124.1657662,(0980)83-3418,,,,,,,,,,,歯科;歯科口腔外科,0.0,,
42,472077,1191,沖縄県,石垣市,ミルク歯科,ミルクシカ,無床診療所,沖縄県石垣市白保268-29,,24.3509667,124.2374612,(0980)86-8148,,,,,,,,,,,歯科;小児歯科;歯科口腔外科,0.0,,
43,472077,1192,沖縄県,石垣市,さんあい歯科クリニック,サンアイシカクリニック,無床診療所,沖縄県石垣市字真栄里490-7,,24.33825583,124.1833514,(0980)83-5515,,,,,,,,,,,歯科;小児歯科;歯科口腔外科,0.0,,
44,472077,1193,沖縄県,石垣市,やいま歯科医院,ヤイマシカイイン,無床診療所,沖縄県石垣市登野城630-19,,24.33632902,124.1696659,(0980)88-1234,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,0.0,,
45,472077,1194,沖縄県,石垣市,サトウ歯科,サトウシカ,無床診療所,沖縄県石垣市大川198-11,2階,24.33976832,124.1590916,(0980)88-8181,,,,,,,,,,,歯科;小児歯科,0.0,,
46,472077,1196,沖縄県,石垣市,おおはま歯科医院,オオハマシカイイン,無床診療所,沖縄県石垣市登野城655-8,1階,24.33762633,124.1665995,(0980)83-6480,,,,,,,,,,,歯科,0.0,,
47,472077,1198,沖縄県,石垣市,みやら歯科医院,ミヤラシカイイン,無床診療所,沖縄県石垣市八島町1-8-3,,24.33465754,124.1601775,(0980)83-4333,,,,,,,,,,,歯科,0.0,,
48,472077,1199,沖縄県,石垣市,かんな歯科クリニック,カンナシカクリニック,無床診療所,沖縄県石垣市新川2444-1,,24.35139322,124.1478231,(0980)88-5454,,,,,,,,,,,歯科,0.0,,
49,472077,1200,沖縄県,石垣市,森岡歯科医院,モリオカシカイイン,無床診療所,沖縄県石垣市新栄町70-3,,24.34634343,124.1499812,(0980)83-5233,,,,,,,,,,,歯科;矯正歯科;小児歯科;歯科口腔外科,0.0,,
50,472077,1201,沖縄県,石垣市,サザン歯科クリニック,サザンシカクリニック,無床診療所,沖縄県石垣市登野城2-6,ｻﾝﾄﾞﾘﾊﾞ-ﾋﾞﾙ2階,24.33670744,124.1591971,(0980)83-4658,,,,,,,,,,,歯科,0.0,,
51,472077,1202,沖縄県,石垣市,大山歯科医院,オオヤマシカイイン,無床診療所,沖縄県石垣市新栄町12-9,,24.34309063,124.1539448,(0980)82-1608,,,,,,,,,,,歯科,0.0,,
52,472077,1203,沖縄県,石垣市,しおがい歯科医院,シオガイシカイイン,無床診療所,沖縄県石垣市大川262　,,24.34025177,124.1565862,(0980)83-5390,,,,,,,,,,,歯科,0.0,,
53,472077,1204,沖縄県,石垣市,宇江城デンタルクリニック,ウエシロデンタルクリニック,無床診療所,沖縄県石垣市大川23　,,24.34035989,124.1599999,(0980)83-4182,,,,,,,,,,,歯科,0.0,,
54,472077,1206,沖縄県,石垣市,柴田ファミリー歯科,シバタファミリーシカ,無床診療所,沖縄県石垣市真栄里204-375,1F,24.33340109,124.1757766,(0980)88-7060,,,,,,,,,,,歯科;小児歯科;歯科口腔外科;矯正歯科,0.0,,
55,472077,1207,沖縄県,石垣市,新城歯科医院,シンジョウシカイイン,無床診療所,沖縄県石垣市大川273　,,24.3402962,124.1569556,(0980)82-4561,,,,,,,,,,,歯科,0.0,,
56,472077,1208,沖縄県,石垣市,コーラル・デンタル,コーラル・デンタル,無床診療所,沖縄県石垣市浜崎町3-3-9,1F,24.34038283,124.1483561,,,,,,,,,,,,歯科;矯正歯科;歯科口腔外科;小児歯科,0.0,,
57,472077,1209,沖縄県,石垣市,みやらデンタルクリニック,ミヤラデンタルクリニック,無床診療所,沖縄県石垣市新川31-2,,24.34465716,124.1544309,(0980)87-7717,,,,,,,,,,,歯科;小児歯科;歯科口腔外科,0.0,,
1,473758,1093,沖縄県,多良間村,沖縄県立宮古病院付属多良間診療所,オキナワケンリツミヤコビョウインフゾクタラマシンリョウジョ,無床診療所,沖縄県多良間村字塩川162-3,,24.6691269,124.7018355,(0980)79-2101,,,,,,,,,,,内科;小児科;外科,0.0,,
1,473022,21,沖縄県,大宜味村,特別養護老人ホームやんばるの家,トクベツヨウゴロウジンホームヤンバルノイエ,無床診療所,沖縄県大宜味村字津波1971-35,,26.65610822,128.1071075,(0980)44-2288,,,,,,,,,,,内科;眼科,0.0,,
2,473022,59,沖縄県,大宜味村,大宜味村立診療所 ,オオギミソンリツシンリョウジョ ,無床診療所,沖縄県大宜味村字塩屋1306‐62,,26.67779471,128.1011129,(0980)50-5450,,,,,,,,,,,内科;小児科;心療内科;精神科;外科;眼科;消化器内科;皮膚科,0.0,,
3,473022,66,沖縄県,大宜味村,社会福祉法人一心福祉会　障害者支援施設　一心福祉会「医務室」,シャカイフクシホウジンイッシンフクシカイ　ショウガイシャシエンシセツ　イッシンフクシカイ「イムシツ」,無床診療所,沖縄県大宜味村字津波1971‐35,,26.65610822,128.1071075,(0980)44-2234,,,,,,,,,,,内科;外科,0.0,,
4,473022,76,沖縄県,大宜味村,召団沖縄クリニック,ショウダンオキナワクリニック,無床診療所,沖縄県大宜味村字津波1971-195,,26.63862927,128.100086,,,,,,,,,,,,精神科,0.0,,
5,473022,81,沖縄県,大宜味村,大宜味村立歯科診療所,オオギミソンリツシカシンリョウジョ,無床診療所,沖縄県大宜味村字塩屋987-3,,26.67514505,128.1035128,(0980)44-3840,,,,,,,,,,,歯科;小児歯科,0.0,,
1,473812,1139,沖縄県,竹富町,沖縄県立八重山病院附属大原診療所,オキナワケンリツヤエヤマビョウインフゾクオオハラシンリョウジョ,無床診療所,沖縄県竹富町字南風見201-131,,24.26939539,123.8801928,(0980)85-5516,,,,,,,,,,,内科;外科;小児科,0.0,,
2,473812,1146,沖縄県,竹富町,沖縄県立八重山病院附属 小浜診療所,オキナワケンリツヤエヤマビョウインフゾク コハマシンリョウジョ,無床診療所,沖縄県竹富町字小浜30,,24.33978234,123.9791566,(0980)85-3247,,,,,,,,,,,内科;外科;小児科,0.0,,
3,473812,1147,沖縄県,竹富町,県立八重山病院附属  西表西部診療所,ケンリツヤエヤマビョウインフゾク  イリオモテセイブシンリョウジョ,無床診療所,沖縄県竹富町字西表694,,24.38718927,123.7476266,(0980)85-6268,,,,,,,,,,,内科;外科;小児科,0.0,,
4,473812,1151,沖縄県,竹富町,竹富町立竹富診療所,タケトミチョウリツタケトミシンリョウジョ,無床診療所,沖縄県竹富町字竹富323,,24.329267,124.0852984,(0980)85-2132,,,,,,,,,,,内科,0.0,,
5,473812,1152,沖縄県,竹富町,沖縄県立八重山病院附属  波照間診療所,オキナワケンリツヤエヤマビョウインフゾク  ハテルマシンリョウジョ,無床診療所,沖縄県竹富町字波照間2750-1,,24.06091693,123.774749,(0980)85-8402,,,,,,,,,,,内科;外科;小児科,0.0,,
6,473812,1153,沖縄県,竹富町,竹富町立黒島診療所,タケトミチョウリツクロシマシンリョウジョ,無床診療所,沖縄県竹富町字黒島1473-1,,24.23810395,124.0146588,(0980)85-4114,,,,,,,,,,,内科,0.0,,
7,473812,1159,沖縄県,竹富町,南風見苑診療所,ハエミソノシンリョウジョ,無床診療所,沖縄県竹富町字上原870-237,,24.41192668,123.8040453,(0980)85-6911,,,,,,,,,,,内科,0.0,,
8,473812,1177,沖縄県,竹富町,竹富町立新型コロナウイルスワクチン接種（竹富）診療所,タケトミチョウリツシンガタコロナウイルスワクチンセッシュ（タケトミ）シンリョウジョ,無床診療所,沖縄県竹富町字竹富545　,竹富町立竹富中学校,24.32893921,124.0865955,,,,,,,,,,,,,0.0,,
9,473812,1178,沖縄県,竹富町,竹富町立新型コロナウイルスワクチン接種（黒島）診療所,タケトミチョウリツシンガタコロナウイルスワクチンセッシュ（クロシマ）シンリョウジョ,無床診療所,沖縄県竹富町字黒島1475　,竹富町黒島伝統芸能館,24.2376429,124.0155199,,,,,,,,,,,,,0.0,,
10,473812,1179,沖縄県,竹富町,竹富町立新型コロナウイルスワクチン接種（小浜）診療所,タケトミチョウリツシンガタコロナウイルスワクチンセッシュ（オバマ）シンリョウジョ,無床診療所,沖縄県竹富町字小浜61　,及62.及び2-1　小浜島集会所施設(小浜公民館),24.34014064,123.9815869,,,,,,,,,,,,,0.0,,
11,473812,1180,沖縄県,竹富町,竹富町立新型コロナウイルスワクチン接種（波照間）診療所,タケトミチョウリツシンガタコロナウイルスワクチンセッシュ（ハテルマ）シンリョウジョ,無床診療所,沖縄県竹富町字波照間2770,及2771.及772　波照間農村集落ｾﾝﾀｰ,24.06140573,123.7758517,,,,,,,,,,,,,0.0,,
12,473812,1181,沖縄県,竹富町,竹富町立新型コロナウイルスワクチン接種（鳩間）診療所,タケトミチョウリツシンガタコロナウイルスワクチンセッシュ（ハトマ）シンリョウジョ,無床診療所,沖縄県竹富町字鳩間582　,竹富町立鳩間小中学校,24.46933422,123.824462,,,,,,,,,,,,,0.0,,
13,473812,1182,沖縄県,竹富町,竹富町立新型コロナウイルスワクチン接種（西表西部）診療所,タケトミチョウリツシンガタコロナウイルスワクチンセッシュ（イリオモテセイブ）シンリョウジョ,無床診療所,沖縄県竹富町字上原10‐579,中野地区地域活性施設(中野わいわいﾎｰﾙ),24.43051998,123.772112,,,,,,,,,,,,,0.0,,
14,473812,1183,沖縄県,竹富町,竹富町立新型コロナウイルスワクチン接種（西表東部）診療所,タケトミチョウリツシンガタコロナウイルスワクチンセッシュ（イリオモテトウブ）シンリョウジョ,無床診療所,沖縄県竹富町字南風見201‐47,竹富町離島振興総合ｾﾝﾀｰ,24.27333388,123.8799929,,,,,,,,,,,,,0.0,,
15,473812,1184,沖縄県,竹富町,竹富町立新型コロナウイルスワクチン接種（南風見苑）診療所,タケトミチョウリツシンガタコロナウイルスワクチンセッシュ（ハエミエン）シンリョウジョ,無床診療所,沖縄県竹富町字上原870‐237,特別養護老人ﾎｰﾑ南風見苑,24.41192668,123.8040453,,,,,,,,,,,,,0.0,,
16,473812,1190,沖縄県,竹富町,医療法人社団桜和会　西表西部歯科診療所,イリョウホウジンシャダンサクラワカイ　イリオモテセイブシカシンリョウショ,無床診療所,沖縄県竹富町字上原550-1,,24.41829006,123.7985209,(0980)85-6573,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,0.0,,
17,473812,1197,沖縄県,竹富町,竹富町立大原歯科診療所,タケトミチョウリツオオハラシカシンリョウショ,無床診療所,沖縄県竹富町字南風見191-127,,24.27007594,123.8780541,(0980)85-5593,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,0.0,,
18,473812,1205,沖縄県,竹富町,竹富町立波照間歯科診療所,タケトミチョウリツハテルマシカシンリョウショ,無床診療所,沖縄県竹富町字波照間6214　,,24.06218622,123.7757072,(0980)85-8021,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,0.0,,
1,473286,121,沖縄県,中城村,社会医療法人かりゆし会　ハートライフ病院 　,シャカイイリョウホウジンカリユシカイ　ハートライフビョウイン 　,病院,沖縄県中城村字伊集208　,,26.23790385,127.7710227,(098)895-3255,,,,,,,,,,,内科;呼吸器内科;消化器内科;循環器内科;小児科;リウマチ科;外科;整形外科;脳神経外科;産婦人科;眼科;耳鼻咽喉科;皮膚科;泌尿器科;大腸;肛門外科;精神科;心療内科;リハビリテーション科;放射線科;麻酔科;血液内科;形成外科;救急科;肝臓内科;食道外科;血管外科;乳腺外科;人工透析内科;病理診断科;膵臓外科;腎臓内科;歯科,0.0,,
2,473286,137,沖縄県,中城村,うえむら病院,ウエムラビョウイン,病院,沖縄県中城村字南上原803‐3,,26.24845288,127.7744692,(098)895-3535,,,,,,,,,,,産婦人科;小児科;産婦人科（生殖医療）,0.0,,
3,473286,158,沖縄県,中城村,春華園診療所,シュンカエンシンリョウジョ,無床診療所,沖縄県中城村字添石363　,,26.27707607,127.7966716,(098)895-4407,,,,,,,,,,,内科,0.0,,
4,473286,186,沖縄県,中城村,榕原医院,ガジュバルイイン,有床診療所,沖縄県中城村字北上原280　,,26.26837339,127.7775515,(098)895-7505,,,,,,,,,,,循環器科;内科;小児科;整形外科,0.0,,
5,473286,293,沖縄県,中城村,今井内科医院,イマイナイカイイン,無床診療所,沖縄県中城村字南上原620‐1,33街区5画地,26.25091374,127.7740664,(098)988-9946,,,,,,,,,,,内科;循環器内科,0.0,,
6,473286,328,沖縄県,中城村,みなみクリニック,ミナミクリニック,無床診療所,沖縄県中城村字南上原1072　,,26.24471142,127.7683615,(098)943-2321,,,,,,,,,,,内科;呼吸器内科;外科,0.0,,
7,473286,331,沖縄県,中城村,わくさん内科,ワクサンナイカ,無床診療所,沖縄県中城村字屋宜597‐13,,26.27119585,127.7915556,(098)895-1900,,,,,,,,,,,内科;消化器内科;呼吸器内科,0.0,,
